
id,name,nomen,sex,parent
3405,OCTA3405 -. Octavius (7 = ?17) Cn. f.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1356
3421,CAEC3421 -. Caecilius (cf. 70) Metellus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2949
3430,"CLAU3430 Ap. Claudius (299, cf. 15) Pulcher",Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2062
3447,EGNA3447 Cn. Egnatius (2) Cn. f. Cn. n. Maximus,Egnatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3179
3469,MANL3469 -. (Manlius) (cf. 44) Acidinus,(Manlius),http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5162
3478,POST3478 A. Postumius (36) A. f. S. n. Albinus,Postumius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3391
3491,MINU3491 C. Minucius (31) Augurinus,Minucius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1245
3492,CASS3492 C. Cassius (cf. 56),Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1633
3495,CONS3495 C. Considius (12) Nonianus,Considius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2435
3496,CONS3496 C. Considius (14) Paetus,Considius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2359
3517,SERV3517 C. Servilius (16) C. f.,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1779
3517,SERV3517 C. Servilius (16) C. f.,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3519
3519,SERV3519 C. Servilius (14) M. f.,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4958
3520,SULP3520 C. Sulpicius (9) C. f. Galba,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1662
3520,SULP3520 C. Sulpicius (9) C. f. Galba,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4023
3524,VALE3524 C. Valerius (167) C. f. Flaccus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,993
3538,IUNI3538 D. Iunius (162) L. f. Silanus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4819
3543,AEMI3543 L. Aemilius (37) Buca,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4736
3552,MARC3552 L. Marcius (47) Censorinus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4887
3553,COSC3553 L. Cosconius (6) M. f.,Cosconius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1589
3573,POMP3573 L. Pomponius (5) Cn. f.,Pomponius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3788
3602,FANN3602 M. Fannius (14) C. f.,Fannius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1244
3603,FURI3603 M. Furius (79) L. f. Philus,Furius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1573
3608,SERV3608 M. Servilius (19) C. f.,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2973
3608,SERV3608 M. Servilius (19) C. f.,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4054
3615,VALE3615 M. Valerius (254) Messalla,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2536
3638,PORC3638 P. Porcius (21) Laeca,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1084
3650,FURI3650 -. (Furius) (not in RE) Purpurio,(Furius),http://romanrepublic.ac.uk/rdf/entity/Sex/Male,967
3671,"SULP3671 Ser. Sulpicius (20, cf. 21, 96)",Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2088
3671,"SULP3671 Ser. Sulpicius (20, cf. 21, 96)",Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3984
3693,"FULV3693 L. (or Cn.) Fulvius (20, cf. 57 and 92)",Fulvius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,781
3693,"FULV3693 L. (or Cn.) Fulvius (20, cf. 57 and 92)",Fulvius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4241
3694,FULV3694 Q. Fulvius (30) Q. f. M. n. (Nobilior?),Fulvius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1248
3704,MINU3704 M. (Minucius) (39) Vel. Basilus,(Minucius),http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2466
3769,PAPI3769 C. Papirius (36) C. f. P. n. Clu. Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2235
3770,PAPI3770 C. (Papirius) (59) Masso,(Papirius),http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1322
3775,"PLAU3775 L. Plautius (Plotius) (10, cf. Munatius 26) Plancus",Plautius (Plotius),http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4016
3776,POMP3776 A. Pompeius (4) A. f. Clu.,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1781
3780,CORN3780 P. Cornelius (230) Marcelli f. Lentulus Marcellinus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1784
3781,CORN3781 P. Cornelius (233) P. f. L.? n. Lentulus Marcellinus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2572
3785,CORN3785 P. Cornelius (387) P. f.  Sulla,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2028
3790,"POPI3790 M. Popillius (23, cf. 7) M. f. Laenas",Popillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1563
3811,LUCI3811 Q. Lucilius (20) Balbus,Lucilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3814
3825,QUIN3825 T. Q(uinctius) (48) (Flamininus),Q(uinctius),http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1636
3865,FULV3865 Q. Fulvius (62) Flaccus,Fulvius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1624
3866,POMP3866 Q. Pompeius (40) Rufus,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1805
3868,LICI3868 -. Licinius (50) Crassus Dives,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1780
3868,LICI3868 -. Licinius (50) Crassus Dives,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3999
3869,CORN3869 L. Cornelius (327) Scipio Asiagenus Aemilianus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1882
3869,CORN3869 L. Cornelius (327) Scipio Asiagenus Aemilianus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1993
3869,CORN3869 L. Cornelius (327) Scipio Asiagenus Aemilianus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4761
3881,SERG3881 -. Sergius (14),Sergius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1998
3888,MUNA3888 C. Munatius (26) Plancus,Munatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4016
3891,TURR3891 -. Turranius (2),Turranius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2669
3903,ANTO3903 Iullus Antonius (22),Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2392
3903,ANTO3903 Iullus Antonius (22),Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3893
3904,ANTO3904 M. Antonius (32) Antyllus,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2392
3904,ANTO3904 M. Antonius (32) Antyllus,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3893
3905,FUFI3905 Q. Fufius (11) Calenus,Fufius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2321
3911,CLAU3911 M. Claudius (230) Marcellus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2396
3911,CLAU3911 M. Claudius (230) Marcellus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3909
3913,AEMI3913 M. Aemilius (104) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2341
3913,AEMI3913 M. Aemilius (104) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3901
3917,SERV3917 Q. Servilius (40-42) Caepio,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1796
3917,SERV3917 Q. Servilius (40-42) Caepio,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3949
3918,LICI3918 M. Licinius (109) Lucullus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1759
3918,LICI3918 M. Licinius (109) Lucullus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3947
3921,CLAU3921 C. Claudius (C) Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2062
3922,CLOD3922 P. Clodius (49) Pulcher,Clodius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2219
3922,CLOD3922 P. Clodius (49) Pulcher,Clodius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3893
3923,SEMP3923 -. Sempronius (89) Tuditanus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1548
3930,VALE3930 P. Valerius (367) Aem. Triarius,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2117
3930,VALE3930 P. Valerius (367) Aem. Triarius,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3933
3935,AEMI3935 M. Aemilius (142) Scaurus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2262
3935,AEMI3935 M. Aemilius (142) Scaurus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3908
3938,CORN3938 P. Cornelius (205) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2196
3938,CORN3938 P. Cornelius (205) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2197
3950,CLAU3950 Ti. Claudius (Iulius 154) Nero,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2571
3950,CLAU3950 Ti. Claudius (Iulius 154) Nero,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4192
3951,LICI3951 C. Licinius (113) Macer Calvus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2103
3954,AFRA3954 -. Afranius (1),Afranius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2074
3956,VALG3956 A. Valgius (4),Valgius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3264
3957,VALG3957 -. Valgius (2),Valgius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3264
3959,SERV3959 Q. Servilius (63) Geminus,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4963
3965,POMP3965 T. Pomponius (102) Atticus,Pomponius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3978
3965,POMP3965 T. Pomponius (102) Atticus,Pomponius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4552
3970,ATIL3970 Sex. Atilius (71) Serranus,Atilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2264
3970,ATIL3970 Sex. Atilius (71) Serranus,Atilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4012
3982,PONT3982 -. Pontius (22) Titinianus,Pontius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3271
3987,CORN3987 -. Cornelius (B) Dolabella,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2515
3987,CORN3987 -. Cornelius (B) Dolabella,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3928
3989,CORN3989 -. Cornelius (172a) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2515
3989,CORN3989 -. Cornelius (172a) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3928
3998,AELI3998 -. Aelius (Gamala 3) Gamala,Aelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1324
4000,LICI4000 P. Licinius (62) Crassus Dives,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1780
4000,LICI4000 P. Licinius (62) Crassus Dives,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3999
4001,AEMI4001 -. Aemilius (84) Regillus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1993
4001,AEMI4001 -. Aemilius (84) Regillus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4242
4002,SILI4002 -. Silius (A),Silius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4003
4019,COSS4019 L. Cossinius (3),Cossinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2100
4021,LIVI4021 C. Livius (15) Drusus,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1519
4025,CLAU4025 M. Claudius (231) Marcellus Aeserninus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1784
4028,LICI4028 L.? Licinius (76) Crassus Scipio,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1836
4028,LICI4028 L.? Licinius (76) Crassus Scipio,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4030
4037,SULP4037 Q. Sulpicius (69) Galus,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1173
4038,AURE4038 C. Aurelius (178),Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1468
4039,FANN4039 C. Fannius (cf. 7) C. f.,Fannius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1461
4045,IUNI4045 C. Iunius (16),Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2068
4046,IUNI4046 M. Iunius (50) Brutus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1533
4048,LICI4048 L. Licinius (54) Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1354
4066,CAEC4066 -. Caecina (A),Caecina,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4067
4067,CAEC4067 A. Caecina (7) Sab.,Caecina,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4068
4067,CAEC4067 A. Caecina (7) Sab.,Caecina,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5161
4073,VALG4073 C. Valgius (6) Hippianus,Valgius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4967
4080,LICI4080 M. Licinius (110) Lucullus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1903
4080,LICI4080 M. Licinius (110) Lucullus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3958
4081,TULL4081 L. Tullius (26) Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4082
4082,TULL4082 L. Tullius (25) Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4026
4082,TULL4082 L. Tullius (25) Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4027
4084,APPU4084 -. Appuleius (22) Decianus,Appuleius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1811
4093,TULL4093 M. Tullius (28) Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4026
4093,TULL4093 M. Tullius (28) Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4027
4094,MARI4094 M. Marius (A) Gratidianus,Marius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1786
4094,MARI4094 M. Marius (A) Gratidianus,Marius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4820
4101,IULI4101 C. Iulius (129) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1454
4103,TERE4103 M. Terentius (90) Varro Lucullus,Terentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3947
4103,TERE4103 M. Terentius (90) Varro Lucullus,Terentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4969
4104,GRAT4104 M. Gratidius (A) Cor.,Gratidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1786
4104,GRAT4104 M. Gratidius (A) Cor.,Gratidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4820
4116,PLAN4116 Cn. Plancius (3) Ter.,Plancius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5297
4118,PLAN4118 -. Plancius (1),Plancius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,5297
4137,ATIL4137 -. Atilius (A) Serranus,Atilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1730
4139,SITT4139 P. Sittius (3),Sittius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4140
4141,LICI4141 P. Licinius (67) Crassus Dives,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4270
4142,FABI4142 Q. Fabius (107) Maximus,Fabius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1594
4145,IUNI4145 -. Iunius (2) P. f.,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4144
4152,FANN4152 Cn. Fannius (11) Ter.,Fannius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4273
4155,PUBL4155 -. Publicius (C) Malleolus,Publicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3505
4159,LOLL4159 Q. Lollius (14),Lollius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4158
4160,CALI4160 Cn. Calidius (2),Calidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4161
4162,ANTI4162 M. Antistius (34) Labeo,Antistius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4163
4169,SEMP4169 Ti.? Sempronius (55) Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1525
4169,SEMP4169 Ti.? Sempronius (55) Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3864
4171,LICI4171 -. Licinius (6) Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1547
4176,SCRI4176 -. Scribonius (7) Curio,Scribonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2443
4176,SCRI4176 -. Scribonius (7) Curio,Scribonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3893
4177,VIPS4177 L.? Vipsanius (B),Vipsanius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4949
4181,CORN4181 Cn. Cornelius (108) Cinna Magnus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2663
4181,CORN4181 Cn. Cornelius (108) Cinna Magnus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3934
4186,IULI4186 Cn. Iulius (A) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2044
4187,ANTO4187 -. Antonius (Helios 2) Helios,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2392
4187,ANTO4187 -. Antonius (Helios 2) Helios,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4722
4194,CLAU4194 -. Claudius (139) Drusus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2571
4194,CLAU4194 -. Claudius (139) Drusus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4192
4195,DOMI4195 L. Domitius (28) Ahenobarbus,Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2699
4196,CORN4196 -. Cornelius (371) Sisenna,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2234
4196,CORN4196 -. Cornelius (371) Sisenna,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4306
4198,AURE4198 M. Aurelius (108) Cotta Cotta,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2026
4200,FULV4200 A. Fulvius (A),Fulvius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4199
4208,CLOD4208 M. Clodius (6.67) Aesopus,Clodius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4209
4211,IUNI4211 M. Iunius (125) Pera,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4212
4217,SEMP4217 Ti. Sempronius (52) Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,866
4218,FURI4218 P. Furius (81) Philus,Furius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,814
4222,AEMI4222 L. Aemilius (60) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,792
4223,AEMI4223 Q. Aemilius (77) Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,792
4225,QUIN4225 M. Quinctilius (10) Varus,Quinctilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1041
4234,FABI4234 -. Fabius (51) Buteo,Fabius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,762
4237,ASIN4237 -. Asinius (37) Saloninus,Asinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2553
4237,ASIN4237 -. Asinius (37) Saloninus,Asinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4742
4238,ASIN4238 C. Asinius (15) Gallus,Asinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2553
4238,ASIN4238 C. Asinius (15) Gallus,Asinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4742
4239,ASIN4239 Herius Asinius (6),Asinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2553
4239,ASIN4239 Herius Asinius (6),Asinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4742
4256,CASS4256 -. Cassius (1),Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2458
4256,CASS4256 -. Cassius (1),Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3963
4261,PORC4261 L.? Porcius (8) Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2241
4261,PORC4261 L.? Porcius (8) Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3883
4265,SERG4265 M.? Sergius (1) (Catilina?),Sergius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3939
4265,SERG4265 M.? Sergius (1) (Catilina?),Sergius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4784
4268,SEMP4268 -. Sempronius (40) Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1598
4268,SEMP4268 -. Sempronius (40) Gracchus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3863
4270,LICI4270 P. Licinius (70) Crassus Dives,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1500
4270,LICI4270 P. Licinius (70) Crassus Dives,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3996
4281,CORN4281 L. Cornelius (379) Sulla,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1223
4283,VALE4283 M. Valerius (B) Messalla,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1888
4294,LIVI4294 M. Livius (20) Drusus Libo,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2518
4297,IULI4297 L. Iulius (145) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2808
4297,IULI4297 L. Iulius (145) Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4174
4298,OCTA4298 C. Octavius (79) Rufus,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4507
4311,CLAU4311 -. Claudius (290) Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1753
4314,STAT4314 -. Statilius (cf. 36) Corvinus,Statilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4313
4314,STAT4314 -. Statilius (cf. 36) Corvinus,Statilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4972
4315,VALE4315 M. Valerius (260) Messalla Barbatus Appianus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2867
4317,SULP4317 C. Sulpicius (53) Galba,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2971
4321,CLAU4321 Ti. Claudius (248) Nero,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,591
4322,HORT4322 M. Hortensius (12) Hortalus,Hortensius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2554
4324,AEMI4324 Mam. Aemilius (139) Scaurus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3935
4328,FABI4328 -. Fabius (102) Maximus,Fabius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2379
4330,QUIN4330 P. Quinctilius (20) Varus,Quinctilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2542
4332,QUIN4332 -. Quinctilius (28) Varus,Quinctilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4330
4332,QUIN4332 -. Quinctilius (28) Varus,Quinctilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4331
4333,CORN4333 P.? Cornelius (130) Dolabella,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2515
4333,CORN4333 P.? Cornelius (130) Dolabella,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4069
4335,CORN4335 P. Cornelius (143) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4333
4335,CORN4335 P. Cornelius (143) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4334
4336,CALP4336 L. Calpurnius (99) Piso Frugi,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2168
4336,CALP4336 L. Calpurnius (99) Piso Frugi,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3927
4339,HORT4339 -. Hortensius (10) Corbio,Hortensius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2554
4346,OCTA4346 -. Octavius (B) C. f. Balbus,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3758
4347,VETU4347 T. Veturius (9),Veturius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,549
4348,NONI4348 Sex.? Nonius (B) Sufenas,Nonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2010
4349,ANNE4349 M. Anneius (4) Ani.,Anneius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4747
4349,ANNE4349 M. Anneius (4) Ani.,Anneius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4748
4355,VALE4355 M. Valerius (264) Messalla Messallinus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2758
4355,VALE4355 M. Valerius (264) Messalla Messallinus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4766
4356,"AURE4356 M. Aurelius (110, 111) Cotta Maximus or Messallinus",Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2758
4356,"AURE4356 M. Aurelius (110, 111) Cotta Maximus or Messallinus",Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4248
4358,NONI4358 Sex. Nonius (46) Quinctilianus,Nonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2598
4358,NONI4358 Sex. Nonius (46) Quinctilianus,Nonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4357
4363,SENT4363 C. Sentius (9) Saturninus,Sentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3258
4372,AEBU4372 P. Aebutius (8),Aebutius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4832
