id,name,nomen,sexid,born,died
3020,OLLI3020 -. Ollinius (RE 12.2399),Ollinius,1,-525,25
3021,MINI3021 -. Minicius (cf. Lex Minicia 12.2399),Minicius,1,-125,-25
3022,PLAE3022 -. Plaetorius (1),Plaetorius,1,-225,-125
3023,PLAE3023 -. Plaetorius (2),Plaetorius,1,-200,-100
3024,PLAE3024 M. Plaetorius (10),Plaetorius,1,-275,-175
3025,"PORC3025 -. Porcius (cf. 17, 19, 20)",Porcius,1,-250,-50
3026,PETR3026 -. Petronius (not in RE),Petronius,1,-75,25
3027,PAPI3027 -. Papius (cf. 5),Papius,1,-525,25
3028,"REMM3028 -. Remmius (2, cf. 1)",Remmius,1,-125,-25
3029,PORC3029 -. Porcius (cf. 16) (Laeca),Porcius,1,-150,-25
3030,"PREC3030 -. Precilius or Praecilius (1 or 2, Supb. 10.665-6)",Precilius or Praecilius,1,-100,50
3031,PUBL3031 -. Publicius (2),Publicius,1,-125,-25
3032,TITI3032 -. Titius (not in RE),Titius,1,-100,0
3034,SENT3034 Cn. Sentius (not in RE) C. f. Saturninus,Sentius,1,-100,0
3035,ACIL3035 M. Acilius (28) M. f. Caninus,Acilius,1,-75,25
3036,VELL3036 C. Velleius (1) Mae.,Velleius,1,-125,-25
3037,APPU3037 Sex. Appuleius (16a) Sex. f.,Appuleius,1,-100,100
3038,VALL3038 -. Vallius (not in RE),Vallius,1,-250,-50
3039,AEMI3039 -. Aemilius (not in RE),Aemilius,1,-550,25
3040,APPU3040 L. Ap(puleius) (not in RE) Dec(ianus),Ap(puleius),1,-75,25
3041,CAEP3041 C. Caepasius (1),Caepasius,1,-101,-48
3042,CAEP3042 L. Caepasius (1),Caepasius,1,-101,0
3044,ATIN3044 T. Atinius (11) T. f. Fab. Turannus (or Tyrannus),Atinius,1,-75,25
3045,CAEC3045 C. Caecilius (71) Metellus,Caecilius,1,-125,-25
3047,AQUI3047 L. Aquillius (cf. 10) M'. f. M'. n. Florus,Aquillius,1,-175,-75
3049,HEDI3049 C. Hedius (3) C. f. Cla. Thorus,Hedius,1,-75,25
3050,LIVI3050 L. Livius (26) L. f. Ocella,Livius,1,-75,25
3051,HERE3051 M. Herennius (41) M. f. Mae. Rufus,Herennius,1,-125,-25
3052,SEMP3052 Ti. Sempronius (56) Gracchus,Sempronius,1,-75,25
3053,POMP3053 C. Pomponius (not in RE) C. f.,Pomponius,1,-125,-25
3054,ANON3054 M. - (not in RE),-,1,-150,50
3055,PAVU3055 P. Tubitanus (Pavus) Pavus,Tubitanus,1,-150,25
3056,SERV3056 -. Servaeus (3),Servaeus,1,-100,0
3057,SEPT3057 P. Septimius (11),Septimius,1,-125,25
3059,SERV3059 L. Servilius (17) L. f. L. n.,Servilius,1,-100,25
3060,SERG3060 M. Sergius (18) M'. f.,Sergius,1,-275,-175
3061,VOCO3061 Q. Voconius (5) Vitulus,Voconius,1,-75,25
3062,"TULL3062 -. Tullius (49, cf. 9) Ste. Rufus",Tullius,1,-100,-46
3063,VIBI3063 T. Vibius (19) Temudinus,Vibius,1,-125,-25
3064,ANON3064 M. Se- (not in RE),Se-,1,-250,50
3066,CLAU3066 M. (Claudius) (cf. 229) Mar(cellus),(Claudius),1,-100,0
3067,"ACIL3067 M'. Acil(ius) (11, cf. 15)",Acil(ius),1,-100,0
3068,PUBL3068 Q. (Publicius) (13?) Mall(eolus),(Publicius),1,-150,25
3069,ANNI3069 L. Anni- (not in RE),Anni-,1,-100,0
3070,ANN-3070 P. Ann- or Ani- (not in RE),Ann- or Ani-,1,-100,0
3071,AN-3071 -. An- (not in RE),An-,1,-100,25
3072,ATIL3072 P.? At(ilius) (not in RE),At(ilius),1,-100,0
3073,CALP3073 C. Calp(urnius) (not in RE),Calp(urnius),1,-100,0
3074,"CORN3074 P. Cornelius (not in RE, cf. 357)",Cornelius,1,-100,25
3076,D-3076 C. D- (?),D-,1,-100,0
3077,D-3077 D. D- (?),D-,1,-100,0
3078,GN-3078 L. Gn- (?),Gn-,1,-100,0
3079,OPPI3079 -. Oppius (6),Oppius,1,-100,0
3080,SCRI3080 L. Scribonius (19) Libo,Scribonius,1,-125,-25
3083,RU-3083 P. Ru- (cf. Rutilius 27),Ru-,1,-100,0
3084,TE-3084 P. Te- (?),Te-,1,-100,0
3085,TRI-3085 C. Tri- (?),Tri-,1,-100,0
3086,TRI-3086 -. Tri- (?),Tri-,1,-100,0
3087,ALLI3087 C. Allius (?) Bala,Allius,1,-75,25
3088,B-3088 Q. B- (not in RE),B-,1,-75,25
3090,POS-3090 L. Pos- (14),Pos-,1,-100,0
3091,POS-3091 Sp.? Pos- (not in RE),Pos-,1,-100,0
3092,ANNI3092 Q. Anni(us) (not in RE),Anni(us),1,-75,25
3093,P-3093 A. P- (?) N-,P-,1,-100,0
3094,ARRU3094 C. Arruntanus (1) Balbus,Arruntanus,1,-75,25
3095,APPU3095 -. Appuleius (6),Appuleius,1,-300,25
3096,FURI3096 -. (Furius) (53) Crassipes,(Furius),1,-75,25
3097,CLOD3097 C. Clodius (62) C. f. Arn. Vestalis,Clodius,1,-75,25
3098,CORN3098 Ser. Cornelius (208b) Ser. f. Lentulus,Cornelius,1,-150,-50
3099,"BAEB3099 Q. Baebius (20a, Sup. 1.235 / 53, Sup. 3.192) Q. f.",Baebius,1,-250,-50
3100,MEGA3100 C. Megabocchus (cf. 1),Megabocchus,1,-100,0
3101,FONT3101 M'. Fonteius (10),Fonteius,1,-150,0
3102,LICI3102 P. Licinius (27),Licinius,1,-225,25
3103,SCRI3103 L. (Scribonius) (20?) L.f. Libo,(Scribonius),1,-250,25
3104,SEMP3104 M. (Sempronius) (not in RE) (Rutilus),(Sempronius),1,-150,50
3105,ANON3105 P. -nius (not in RE),#NAME?,1,-125,-25
3106,RABI3106 C. Rabirius (cf. 6) C. f.,Rabirius,1,-250,-50
3108,PINA3108 Q. Pinarius (6) L. f. Aem.,Pinarius,1,-75,25
3111,SABI3111 M'. Sabidius (3) M'. f.,Sabidius,1,-100,25
3112,"COPO3112 Q. Coponius (7, Cosconius 10) Q. f.",Coponius,1,-200,-100
3113,VALE3113 L. Valerius (310) Praeconinus,Valerius,1,-125,-78
3114,IUNI3114 L. Iunius (21a),Iunius,1,-150,0
3115,MARC3115 -. (Marcius) (not in RE) Rex,(Marcius),1,-100,25
3116,ANON3116 -. -cius (not in RE) Balbus,#NAME?,1,-250,-150
3117,ANON3117 -. -us (not in RE) M. f.,#NAME?,1,-200,-50
3119,LAEN3119 Q. Laenius (1) Q. f.,Laenius,1,-550,25
3120,LUCI3120 C. Lucilius (6) C. f. (Hirrus?),Lucilius,1,-100,25
3121,CALP3121 L. Calpurnius (14),Calpurnius,1,-150,50
3124,ANON3124 -. -ius (not in RE) Sex. f.,#NAME?,1,-550,25
3125,"COSC3125 -. Cosconius (1, cf. Viocurus, 9A, 156)",Cosconius,1,-550,25
3126,OPIM3126 M. Opimius (8),Opimius,1,-175,150
3127,COEL3127 C. Coelius (13) C. f. C. n. Caldus,Coelius,1,-125,0
3128,PULL3128 -. Pullius (2),Pullius,1,-550,25
3129,COEL3129 L. Coelius (15) C. f. C. n. Caldus,Coelius,1,-109,-25
3132,AEMI3132  Aemilia (1),Aemilia,2,-209,-125
3133,CORN3133 P. Cornelius (cf. 331) P. f. P. n. Scipio,Cornelius,1,-225,-125
3134,AFIN3134 L. Afinius (not in RE) L. f. Lem.,Afinius,1,-175,-75
3135,ALBI3135 P. Albius (not in RE) P. f. Qui.,Albius,1,-175,-25
3136,ANNI3136 C. Annius (not in RE) C. f. Cam.,Annius,1,-175,-75
3137,ANNI3137 L. Annius (not in RE) L. f. Pol.,Annius,1,-175,-75
3138,ANTI3138 L. Antistius (not in RE) Sab.,Antistius,1,-175,-75
3139,ANNI3139 T. Annius (21),Annius,1,-100,0
3140,ANNI3140 Q. Annius (18) Chilo,Annius,1,-100,0
3142,ALBA3142 C. Albanius (Albinius 1),Albanius,1,-100,0
3143,ANIC3143 C. Anicius (1) Men.,Anicius,1,-75,25
3144,CALI3144 -. Calidius (cf. 2) Cn. f.,Calidius,1,-125,0
3145,APPU3145 L. Appuleius (not in RE) L. f. Ser.,Appuleius,1,-100,25
3146,APPU3146 M. Appuleius (not in RE) M. f. Cam.,Appuleius,1,-175,-75
3147,AQUI3147 M'. Aquillius (not in RE),Aquillius,1,-125,-50
3148,AUFI3148 Cn. Aufidius (not in RE) Vel.,Aufidius,1,-175,-75
3150,CAEC3150 -. Caecilius (Bucilianus 1) Bucilianus,Caecilius,1,-75,-25
3151,ATTI3151 -. Attidius (Atidius 2),Attidius,1,-125,-67
3152,CAEC3152 Q. Caecilius (not in RE) Q. f. Ani.,Caecilius,1,-175,-75
3153,ATIL3153 M. Atilius (34) Bulbus,Atilius,1,-125,0
3154,APPU3154 Cn. (Appuleius) (27) L. f. Saturninus,(Appuleius),1,-100,0
3156,ASIN3156 -. Asinius (1),Asinius,1,-75,25
3158,"COEL3158 C. Coelius (6, Supb. 3.255) C. f. Aem.",Coelius,1,-175,-75
3160,CARV3160 Sp. Carvilius (not in RE) L. f. Sab.,Carvilius,1,-175,-75
3161,CAUL3161 L. Caulius (not in RE) Mergus,Caulius,1,-125,0
3162,"CLAU3162 C. Claudius (20a, Supb. 3)",Claudius,1,-125,0
3163,CAUD3163 C. Caudinus (not in RE),Caudinus,1,-125,0
3164,CORN3164 P. Cornelius (385) Ser. f. Sulla,Cornelius,1,-100,0
3165,CORN3165 C. Cornelius (89) Cethegus,Cornelius,1,-100,-63
3166,CORN3166 -. Cornelius (84) Cethegus,Cornelius,1,-100,0
3167,CLAU3167 Q. Claudius (30) Ap. f. Pol.,Claudius,1,-175,-75
3168,CORN3168 C. Cornelius (17) M. f. Ste. (Cethegus?),Cornelius,1,-175,-50
3169,CONS3169 Q. Considius (7),Considius,1,-125,0
3170,COPO3170 L. Coponius (4) L. f. Col.,Coponius,1,-175,-75
3171,"CALP3171 Q. Calpenus (1, 3.1363)",Calpenus,1,-100,25
3172,DIDI3172 C. Didius (not in RE) C. f. Qui.,Didius,1,-175,-75
3173,DOMI3173 L. Domitius (not in RE) Cn. f. (Cn. n.) (Ahenobarbus),Domitius,1,-175,-75
3174,EGNA3174 Cn. Egnatius (not in RE) C. f. Ste.,Egnatius,1,-200,-100
3175,"COSC3175 M. Cosconius (9, cf. 8) M. f. Ter.",Cosconius,1,-175,-75
3176,EGNA3176 C. Egnatius (27) Cn. f. Cn. n. Maximus,Egnatius,1,-125,-25
3177,CORN3177 Ser. Cornelius (389) Ser. f. Sulla,Cornelius,1,-100,0
3178,FABI3178 Q. Fabius (143) Sanga,Fabius,1,-100,0
3179,EGNA3179 Cn. Egnatius (8) Cn. f. (Maximus?),Egnatius,1,-125,0
3180,CORN3180 L. Cornificius (4),Cornificius,1,-100,0
3181,ERUC3181 L. Erucius (3) L. f. Ste.,Erucius,1,-75,25
3182,FABE3182 L. Faberius (2) L. f. Ser.,Faberius,1,-125,-25
3183,DECI3183 P. Decius (1),Decius,1,-75,-43
3184,ANON3184 C. - (20) Gallus,-,1,-125,0
3185,FULV3185 A. Fulvius (cf. 94) A. f. Tro.,Fulvius,1,-125,0
3186,FLAV3186 -. Flavius (cf. 17) L. f. Lem.,Flavius,1,-75,25
3187,GENU3187 L. Genucius (not in RE) L. f. Ter.,Genucius,1,-175,-75
3188,GESS3188 P. Gessius (not in RE) P. f. Arn.,Gessius,1,-175,-75
3189,"FONT3189 M'. Fonteius (7a, Supb. 3.528) C. f.",Fonteius,1,-200,-100
3190,FANN3190 C. Fannius (8) C. f.,Fannius,1,-125,-75
3191,GELL3191 M. Gellius (7) M. f. Mae.,Gellius,1,-75,25
3192,FALE3192 M. Falerius (1) M. f. Cla.,Falerius,1,-175,-75
3193,FIDI3193 C. Fidiculanius (1) Col. Falcula,Fidiculanius,1,-125,0
3194,FILI3194 L. Filius (1) L. f. Hor.,Filius,1,-175,-75
3195,FONT3195 -. Fonteius (1) Q. f. Pap.,Fonteius,1,-200,-100
3196,ANON3196 Ti. - (1) Gutta,-,1,-125,0
3197,LABE3197 Q. Laberius (not in RE) L. f. Mae.,Laberius,1,-175,-75
3198,LOLL3198 M. Lollius (not in RE) Q. f. Men.,Lollius,1,-175,-75
3199,"HERE3199 C. Herennius (not in RE, cf. 5) Q. f.",Herennius,1,-175,-75
3200,"LUTA3200 Cn. Lutatius (1, 12) Cn. f. Ani. Arn. Cerco",Lutatius,1,-175,-75
3201,IULI3201 L. Iulius (141) Sex. f. (Sex. n.) Fal. Caesar,Iulius,1,-175,-50
3203,LICI3203 -. Licinius (39) Bucco,Licinius,1,-125,-25
3204,IUNI3204 Q. Iunius (30) Q. f.,Iunius,1,-125,0
3205,IUVE3205 M. Iuventius (18) Pedo,Iuventius,1,-125,0
3206,LICI3206 C. Licinius (14) C. f. Ter.,Licinius,1,-175,-75
3207,LUCI3207 M. (or M'.) Lucilius (11) M. f. Pom. (Rufus?),Lucilius,1,-175,-75
3208,LUCR3208 M. Lucretius (9),Lucretius,1,-125,0
3209,MANL3209 L. Manlius (Mallius 6) L. f. Men.,Manlius,1,-175,-75
3210,HEIU3210 Cn. Heius (3),Heius,1,-125,0
3211,LUSC3211 C. Luscius (2) Ocrea,Luscius,1,-125,-25
3212,LUCI3212 Q. Lucienus (1),Lucienus,1,-100,0
3213,NONI3213 -. Nonius (cf. 50),Nonius,1,-75,25
3214,NAUT3214 C. Nautius (Nutius 1) Q. f. Vot.,Nautius,1,-175,-75
3215,MUNI3215 M. Munius (not in RE) M. f. Lem.,Munius,1,-175,-75
3217,MANL3217 T. Manlius (85) T. f. Torquatus,Manlius,1,-100,0
3218,OCTA3218 M. Octavius (69) Pol. Ligus,Octavius,1,-125,-25
3220,OCTA3220 Cn. Octavius (19) L. f. Aem.,Octavius,1,-175,-75
3221,MANI3221 T. Manilius (10),Manilius,1,-125,-25
3222,MANI3222 -. Manilius (2),Manilius,1,-225,-125
3223,NEME3223 C. Nemetorius (or Numitorius) (1) C. f. Lem.,Nemetorius (or Numitorius),1,-175,-75
3224,OFID3224 T. Ofidius (Aufidius?) (not in RE) M. f. Pob.,Ofidius (Aufidius?),1,-200,-100
3225,POMP3225 Cn. Pompeius (6) Cn. f. Clu.,Pompeius,1,-175,-75
3226,POPI3226 P. Popillius (29) P. f. Ter. Laenas,Popillius,1,-175,-75
3227,POPI3227 P. Popillius (10),Popillius,1,-125,0
3228,POPI3228 C. Popillius (3),Popillius,1,-125,0
3229,POPI3229 M. Popillius (7),Popillius,1,-550,25
3230,OPPI3230 Cn. Oppius (28) Cn. f. Vel. Cornicinus,Oppius,1,-125,0
3231,PLAU3231 C. Plautius (25) Numida,Plautius,1,-150,-50
3232,PLAE3232 -. Plaetorius (19) Rustianus (or Cestianus),Plaetorius,1,-100,-49
3233,PLAU3233 P. Plautius (16) P. f. Pap.,Plautius,1,-75,25
3234,PLAE3234 M. Plaetorius (11),Plaetorius,1,-125,-82
3235,PAPI3235 -. Papirius (7) Qui.,Papirius,1,-175,-75
3236,PETI3236 Q. Petillius (6) T. f. Ser.,Petillius,1,-125,-25
3237,PLAE3237 L. Plaetorius (6) L. f. Pap.,Plaetorius,1,-175,-75
3238,POPI3238 Q. Popillius (30) P. f. Rom. Laenas,Popillius,1,-175,-75
3239,PORC3239 P. Porcius (cf. 4 and 19) P. f. (Laeca),Porcius,1,-200,-100
3240,PUBL3240 -. Publilius (1),Publilius,1,-550,25
3241,PUPI3241 M. Pupius (7) M. f. Sca.,Pupius,1,-175,-50
3242,QUIN3242 L. Quinctius (13),Quinctius,1,-75,-40
3243,QUIN3243 M. Quintius (51) M. f. Pob. Pol. Plancinus,Quintius,1,-75,25
3244,PORC3244 M. Porcius (18) Pap. Laeca,Porcius,1,-100,0
3245,POST3245 Q. Postumius (21),Postumius,1,-75,-31
3246,POPI3246 -. Popillius (15) Laenas,Popillius,1,-75,25
3247,RUBR3247 L. Rubrius (11),Rubrius,1,-100,25
3248,RUBR3248 C. Rubrius (9) C. f. Pob. Pup.,Rubrius,1,-175,-75
3249,SEST3249 P. Sestuillius (Sextilius 14) P. f. Ouf. Tro.,Sestuillius,1,-75,25
3250,SERR3250 P. Serrius (Sergius 20),Serrius,1,-75,25
3251,SEMP3251 C. Sempronius (not in RE) L. f.,Sempronius,1,-200,-100
3252,SERR3252 M. Serrius (not in RE) M. f. Ter.,Serrius,1,-175,-75
3253,SILI3253 C. Silius (not in RE) Sex. f. Cam.,Silius,1,-175,-75
3254,SEPT3254 P. Septimius (51) Scaevola,Septimius,1,-125,0
3255,SERV3255 M. Servilius (20),Servilius,1,-87,0
3256,RUTI3256 L. Rutilius (16) Flaccus,Rutilius,1,-125,0
3257,SEMP3257 C. Sempronius (5) C. or Cn.? f. Fal.,Sempronius,1,-175,-75
3258,"SENT3258 C. Sentius (4, cf. 9) C. f. Sab. Saturninus Vetulo",Sentius,1,-100,-25
3259,SEMP3259 A. Sempronius (3) A. f. Fab. Fal.,Sempronius,1,-175,-75
3260,SAEN3260 L. Saenius (1) Ouf.,Saenius,1,-100,0
3261,SATU3261 P. Saturius (1),Saturius,1,-125,0
3262,SILI3262 P. Silicius (1) Corona,Silicius,1,-75,-43
3263,TUTI3263 -. Tuticanus (cf. 3) Gallus,Tuticanus,1,-100,25
3264,"VALG3264 -. Valgius (cf. 2, 4)",Valgius,1,-100,25
3265,VALG3265 Q. Valgius (8A.2.2390) M. f. Aem. Cor. Pob. Rom.,Valgius,1,-175,-50
3267,STAT3267 -. Statius (1) Vol. 'the Samnite',Statius,1,-123,-43
3268,VELL3268 -. Velleius (4) Capito,Velleius,1,-75,25
3269,VARG3269 L. Vargunteius (3),Vargunteius,1,-100,0
3270,TERE3270 Cn. Terentius (21),Terentius,1,-100,0
3271,TITI3271 Q. Titinius (17) C. f. Ter.,Titinius,1,-125,0
3272,SILI3272 P. Silius (7) L. f. Gal.,Silius,1,-175,-75
3273,TEID3273 Sex. Teidius (2),Teidius,1,-100,0
3274,STAT3274 Q. Statilienus (1) Q. f. Cor.,Statilienus,1,-175,-75
3275,TUDI3275 Cn. Tudicius (1),Tudicius,1,-100,0
3276,ANON3276 M. - (not in RE) Pob. Pallacinus,-,1,-75,25
3279,VOLC3279 C. Volcacius (5) Gurges,Volcacius,1,-550,25
3280,VIBI3280 C. Vibienus (3),Vibienus,1,-100,-52
3281,MAGI3281 -. Magius (cf. 8) Minat. f. Cor.,Magius,1,-125,-25
3282,ANTI3282 L. Antistius (not in RE) C. f. Men.,Antistius,1,-175,-75
3283,ANON3283 Mam. - (not in RE),-,1,-125,0
3284,VIBI3284 T.? Vibius (17) Pansa,Vibius,1,-100,25
3285,VERG3285 Proc. Verginius (18a) Tricostus,Verginius,1,-475,-375
3286,POMP3286 Sex. Pompeius (19) Sex. f. Sex.? n.,Pompeius,1,-75,25
3287,CORN3287 -. Cornelius (not in RE),Cornelius,1,-150,-25
3288,ANNI3288 C. Annius (not in RE) C. f. Arn.,Annius,1,-175,-75
3289,AFIN3289 L. Afinius (not in RE) L. f. Ouf.,Afinius,1,-175,-75
3290,ANTI3290 L. Antistius (not in RE),Antistius,1,-250,-150
3291,QUIN3291 T. (Quinctius) (not in RE) Q. f. Crispinus,(Quinctius),1,-125,25
3292,AELI3292 L. Aelius (not in RE) (C. or T. f.) Arn. Capito,Aelius,1,-75,25
3293,ANNI3293 Sex. Ann(ius?) (not in RE),Ann(ius?),1,-100,25
3294,"CANI3294 -.? Canini (1A.2 1913, 1919, Caninius 14) Sallustius",Canini,1,-100,25
3295,PORC3295 -. Porcius (20) Laeca,Porcius,1,-250,-50
3297,ACIL3297 M'. Acilius (1) M'. f. Vol. (Balbus),Acilius,1,-225,-100
3298,ACIL3298 C. Acilius (4),Acilius,1,-200,-100
3299,AEBU3299 -. (Aeb)utius or (Pla)utius (?),(Aeb)utius or (Pla)utius,1,-550,25
3300,AEFI3300 M. Aeficius (1.475) Calvinus,Aeficius,1,-150,50
3302,AELI3302 -. (Aelius) (90) Marullinus,(Aelius),1,-75,25
3304,AELI3304 Q. Aelius (156) L. f. Tro. Tubero,Aelius,1,-75,25
3305,BAEB3305 M. Baebius (18),Baebius,1,-125,0
3306,BAGI3306 P. Bagiennus (1),Bagiennus,1,-75,25
3307,ANON3307 -. - (not in RE) L. f. Ouf. Balbus,-,1,-75,25
3308,"BARB3308 -. Barbarius (not in RE, cf. Barbatius 1) Philippus",Barbarius,1,-550,25
3309,CAE3309 L. Cae(-) (not in RE),Cae(-),1,-75,25
3310,CAEC3310 -. Caecilius (not in RE),Caecilius,1,-75,-30
3311,AUFU3311 C. Aufustius (not in RE),Aufustius,1,-75,-43
3312,AUFI3312 M. Aufi(dius) (not in RE) Scaeva,Aufi(dius),1,-75,25
3313,AUFI3313 Cn. Aufidius (not in RE) T. f.,Aufidius,1,-250,-50
3315,ALBE3315 Sex. Albedius (Albesius 1),Albedius,1,-75,25
3317,ALFI3317 P. Alf(ius) or Alf(enus) (?) Primus,Alf(ius) or Alf(enus),1,-100,50
3319,"ANON3319 P. Al(-) (cf. Alfenus 8, 9)",Al(-),1,-75,25
3320,AMNA3320 -. Amnaeus (not in RE),Amnaeus,1,-100,-50
3321,ANNA3321 L. Annalius (1),Annalius,1,-100,0
3322,ANNI3322 L. Annius (not in RE),Annius,1,-100,25
3323,ANNI3323 L. Annius (not in RE),Annius,1,-350,-250
3325,ANNI3325 P. Annius (31) Asellus,Annius,1,-125,-75
3326,APON3326 Q. Aponius (6),Aponius,1,-100,25
3327,ASEL3327 M. Asellius (not in RE) M. f. Mae.,Asellius,1,-75,25
3328,AQUI3328 -. Aquillius (19) Florus,Aquillius,1,-75,-31
3329,AQUI3329 -. Aquillius (cf. 19) (Florus?),Aquillius,1,-125,-31
3330,ARTI3330 -. Articuleius (cf. 2) Paetus,Articuleius,1,-75,25
3331,AEMI3331 Q. Aemilius (78) Lepidus,Aemilius,1,-225,50
3332,ATIL3332 Sex.? (At)ilius (not in RE) Sex. f. Cam.,(At)ilius,1,-175,-75
3333,ATTI3333 -. Attius (or Atticus) (not in RE),Attius (or Atticus),1,-125,0
3334,AURE3334 L. Aurelius (not in RE) Cotta or Orestes,Aurelius,1,-150,-50
3335,CAEC3335 Q. Caecilius (12.1829) Q. f. Atticus,Caecilius,1,-75,25
3336,CAEL3336 T. Caelius (not in RE),Caelius,1,-150,0
3338,CAEL3338 C. Caelius (not in RE) C. f. Rufus,Caelius,1,-100,25
3339,CAES3339 P. Caesetius (5) Rufus,Caesetius,1,-75,-43
3340,RAES3340 Q. Raesius (or Caesius) (?) Q. f.,Raesius (or Caesius),1,-100,25
3341,CAES3341 Sex. Caesius (13),Caesius,1,-100,0
3342,CALP3342 P. Calp- (not in RE),Calp-,1,-75,25
3343,CALP3343 P. Calpurnius (49) Lanarius,Calpurnius,1,-125,-25
3344,CALP3344 Cn. Calpurnius (68),Calpurnius,1,-250,-150
3348,MINU3348 -. (Minucius) (2),(Minucius),1,-325,-200
3349,LIVI3349 M. Livius (12) Drusus,Livius,1,-300,-200
3351,BAEB3351 C. (Baebius) (not in RE) Herennius,(Baebius),1,-250,-150
3352,CORN3352 P. Cornelius (266) Merenda,Cornelius,1,-250,-150
3355,QUIN3355 K. Quinctius (Claudius 151) Claudus Flamininus,Quinctius,1,-250,-150
3356,ACIL3356 L. Acilius (Atilius 16 = Acilius 7) K. f. (Sapiens),Acilius,1,-250,-125
3359,"MINU3359 Q. Minucius (24, cf. 23) Q. f.",Minucius,1,-200,-100
3362,EGNA3362 Cn. Egnatius (cf. 1) C. f.,Egnatius,1,-175,-75
3363,CORN3363 -. Cornelius (172) Lentulus,Cornelius,1,-175,-75
3364,"MANL3364 T. Manlius (2, cf. 37 and 74)",Manlius,1,-175,-75
3366,LIVI3366 -. Livius or Oppius (Livius 30) Salinator,Livius or Oppius,1,-175,-50
3369,PORC3369 M. Porcius (15) Cato (Salonianus),Porcius,1,-153,-50
3370,ANON3370 Ser. - (not in RE) Ser. f.,-,1,-150,-50
3372,TREM3372 L. (or Cn.) Tremellius (not in RE) L. f. Cn. n. Scrofa,Tremellius,1,-150,-50
3374,ANON3374 L. -onius (not in RE) L. f.,#NAME?,1,-150,-50
3375,ANON3375 -. - (not in RE) P. f.,-,1,-150,-50
3376,CAES3376 L. Caesius (cf. 4) C. f.,Caesius,1,-150,-50
3379,ANON3379 C. -ius (not in RE) C. f.,#NAME?,1,-150,-50
3380,MEMM3380 -. Memmius (3),Memmius,1,-150,-50
3382,MARC3382 Q. Marcius (81) Philippus,Marcius,1,-150,-50
3383,CORN3383 Cn. Cornelius (133) Dolabella,Cornelius,1,-150,-100
3384,SENT3384 L. Sentius (6) C. f. Ter. (Saturninus),Sentius,1,-150,-75
3385,POMP3385 Sex. Pompeius (18) (Sex. f. Cn. n.),Pompeius,1,-125,-25
3388,CORN3388 P. Cornelius (97) Cethegus,Cornelius,1,-127,-25
3391,POST3391 A. Postumius (35) Sp. f. Albinus,Postumius,1,-150,-25
3395,TITI3395 L. Titius (14),Titius,1,-125,0
3397,CORN3397 Cn. (Cornelius) (not in RE) Scipio,(Cornelius),1,-100,0
3401,TREM3401 Cn. Tremellius (cf. 5) Cam. Scrofa,Tremellius,1,-101,25
3402,"CURT3402 M. Curtius (23, cf. 8) Peducaeanus",Curtius,1,-100,25
3403,LIVI3403 L. Livineius (2) Regulus,Livineius,1,-100,25
3405,OCTA3405 -. Octavius (7 = ?17) Cn. f.,Octavius,1,-250,-50
3408,MARC3408 M. Marcius (cf. 23),Marcius,1,-250,-50
3409,FURI3409 L. Furius (not in RE) L. f.,Furius,1,-250,-50
3412,CORN3412 -. (Cornelius) (not in RE) Sulla,(Cornelius),1,-250,-50
3414,CALP3414 -. Calpurnius (cf. 97),Calpurnius,1,-125,-25
3415,FUFI3415 L. Fufidius (3),Fufidius,1,-125,-75
3416,QUIN3416 L. Quinctius (52) L. f. Rufus,Quinctius,1,-75,25
3418,"FURI3418 -. Furius (cf. 62, Fulvius 108) Leptinus",Furius,1,-150,25
3419,PROC3419 -. Procilius (not in RE),Procilius,1,-150,50
3420,CALI3420 -. Calidius (1),Calidius,1,-125,-25
3421,CAEC3421 -. Caecilius (cf. 70) Metellus,Caecilius,1,-75,25
3422,CANI3422 -. Canidius (1),Canidius,1,-100,0
3423,ANON3423 -.? - (not in RE) Cap(-),-,1,-75,25
3424,"CASS3424 -. Cassius (29a, Supb. 1.277) Barba",Cassius,1,-100,25
3425,CASS3425 -. Cassius (not in RE) Sabaco,Cassius,1,-150,-50
3426,ANON3426 -. - (not in RE) Cillo (or Chilo?),-,1,-75,-43
3427,CLAU3427 C.? Claudius (or Clodius) (165) Glaber,Claudius (or Clodius),1,-125,0
3428,CLAU3428 P. Claudius (not in RE) Nero,Claudius,1,-175,-75
3429,"CLAU3429 Ti. Claudius (cf. 250, 251, 252) Ti. f. Clu. Nero or Asellus",Claudius,1,-200,-100
3430,"CLAU3430 Ap. Claudius (299, cf. 15) Pulcher",Claudius,1,-75,-25
3431,CLUS3431 P. Clusius (not in RE) P. f.  Vot. Gallus,Clusius,1,-100,25
3433,PACI3433 -. Pacideius (1),Pacideius,1,-100,25
3434,PACI3434 -. Pacideius (cf. 1),Pacideius,1,-100,25
3435,COEL3435 -. Coelius (not in RE),Coelius,1,-150,-25
3436,COEL3436 C. Coelius (7),Coelius,1,-100,0
3437,ANON3437 -. -minius (not in RE) T. f. Longinus,#NAME?,1,-75,25
3438,CORN3438 C. Cornelius (not in RE) C. f.,Cornelius,1,-125,0
3439,CORN3439 L. Cornelius (not in RE) L. f. Vot.,Cornelius,1,-125,-25
3440,CORN3440 -. Cornificius (not in RE),Cornificius,1,-100,0
3441,CORN3441 P. Cornificius (6),Cornificius,1,-100,0
